"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"26711"	""	"chantage"	""	""	"1"	"100"
"26712"	""	"chanter"	""	""	"2"	"100"
"26713"	""	"chaos"	""	""	"2"	"100"
"26714"	""	"chapeau"	""	""	"2"	"100"
"26715"	""	"chapitre"	""	""	"3"	"100"
"26716"	""	"chaque"	""	""	"3"	"100"
"26717"	""	"charcuterie"	""	""	"2"	"100"
"26718"	""	"charger"	""	""	"2"	"100"
"26719"	""	"charité"	""	""	"2"	"100"
"26720"	""	"charme"	""	"1"	"2"	"100"
"26721"	""	"chasser"	""	""	"2"	"100"
"26722"	""	"chat"	""	"1"	"2"	"100"
"26723"	""	"châtain"	""	""	"3"	"100"
"26724"	""	"château"	""	""	"2"	"100"
"26725"	""	"chatouiller"	""	""	"2"	"100"
"26726"	""	"chaud"	"Adj"	""	"2"	"100"
"26727"	""	"chauffer"	""	""	"3"	"100"
"26728"	""	"chaussée"	""	""	"3"	"100"
"26729"	""	"chaussette"	""	""	"1"	"100"
"26730"	""	"chausson"	""	""	"3"	"100"
"26731"	""	"chaussure"	""	""	"2"	"100"
"26732"	""	"chauve"	"Adj"	""	"2"	"100"
"26733"	""	"chef"	"N, masc"	""	"2"	"100"
"26734"	""	"chemin"	""	""	"3"	"100"
"26735"	""	"cheminée"	""	""	"2"	"100"
"26736"	""	"chemise"	""	""	"2"	"100"
"26737"	""	"chêne"	""	""	"3"	"100"
"26738"	""	"chèque"	""	""	"1"	"100"
"26739"	""	"cher"	"Adj"	""	"2"	"100"
"26740"	""	"chercher"	""	""	"3"	"100"
"26741"	""	"chercheur"	""	""	"2"	"100"
"26742"	""	"chéri"	"Adj"	""	"2"	"100"
"26743"	""	"cheval"	""	""	"2"	"100"
"26744"	""	"cheveu"	""	""	"2"	"100"
"26745"	""	"cheville"	""	""	"3"	"100"
"26746"	""	"chèvre"	""	""	"2"	"100"
"26747"	""	"chez"	""	""	"3"	"100"
"26748"	""	"chien"	""	""	"2"	"100"
"26749"	""	"chiffon"	""	""	"2"	"100"
"26750"	""	"chiffre"	""	""	"1"	"100"
"26751"	""	"chinois"	"Adj"	""	"3"	"100"
"26752"	""	"chirurgien"	""	""	"2"	"100"
"26753"	""	"choc"	""	""	"2"	"100"
"26754"	""	"chocolat"	""	""	"2"	"100"
"26755"	""	"choisir"	""	""	"2"	"100"
"26756"	""	"chômage"	""	""	"2"	"100"
"26757"	""	"chose"	""	""	"3"	"100"
"26758"	""	"chou"	""	""	"3"	"100"
"26759"	""	"chouette"	"N"	""	"3"	"100"
"26760"	""	"chouette"	"Adj"	""	"3"	"100"
"26761"	""	"chrétien"	"Adj"	""	"2"	"100"
"26762"	""	"chuchoter"	""	""	"2"	"100"
"26763"	""	"Chut !"	""	""	"3"	"100"
"26764"	""	"chute"	""	""	"2"	"100"
"26765"	""	"ci"	""	""	"3"	"100"
"26766"	""	"cible"	""	""	"2"	"100"
"26767"	""	"cicatrice"	""	""	"2"	"100"
"26768"	""	"ciel"	""	""	"2"	"100"
"26769"	""	"cigare"	""	""	"1"	"100"
"26770"	""	"cigarette"	""	""	"1"	"100"
"26771"	""	"cil"	""	""	"2"	"100"
"26772"	""	"ciment"	""	""	"2"	"100"
"26773"	""	"cimetière"	""	""	"3"	"100"
"26774"	""	"cinéma"	""	""	"2"	"100"
"26775"	""	"cinq"	""	""	"2"	"100"
"26776"	""	"cinquantaine"	""	""	"2"	"100"
"26777"	""	"cinquante"	""	""	"2"	"100"
"26778"	""	"circonstance"	""	""	"2"	"100"
"26779"	""	"circuit"	""	""	"3"	"100"
"26780"	""	"circuler"	""	""	"2"	"100"
"26781"	""	"ciseau"	""	""	"2"	"100"
"26782"	""	"citer"	""	""	"2"	"100"
"26783"	""	"citoyen"	"N"	""	"2"	"100"
"26784"	""	"citron"	""	""	"2"	"100"
"26785"	""	"civil"	"Adj"	""	"2"	"100"
"26786"	""	"clair"	"Adj"	""	"2"	"100"
"26787"	""	"clandestin"	"Adj"	""	"2"	"100"
"26788"	""	"claque"	""	""	"3"	"100"
"26789"	""	"claquer"	""	""	"3"	"100"
"26790"	""	"classe"	""	"2"	"3"	"100"
"26791"	""	"classer"	""	""	"2"	"100"
"26792"	""	"clavier"	""	""	"3"	"100"
"26793"	""	"clé"	""	""	"2"	"100"
"26794"	""	"clémentine"	""	""	"3"	"100"
"26795"	""	"client"	""	""	"2"	"100"
"26796"	""	"clientèle"	""	""	"2"	"100"
"26797"	""	"climat"	""	""	"2"	"100"
"26798"	""	"clinique"	""	""	"2"	"100"
"26799"	""	"cloche"	""	""	"2"	"100"
"26800"	""	"clôture"	""	""	"2"	"100"
"26801"	""	"clou"	""	""	"2"	"100"
"26802"	""	"clown"	""	""	"3"	"100"
"26803"	""	"club"	""	""	"2"	"100"
"26804"	""	"cochon"	"N"	""	"3"	"100"
"26805"	""	"code"	""	""	"2"	"100"
"26806"	""	"cœur"	""	""	"2"	"100"
"26807"	""	"coffre"	""	""	"2"	"100"
"26808"	""	"cogner"	""	""	"3"	"100"
"26809"	""	"coiffer"	""	""	"3"	"100"
"26810"	""	"coiffeur"	""	""	"3"	"100"
"26811"	""	"coiffure"	""	""	"3"	"100"
"26812"	""	"coin"	""	""	"3"	"100"
"26813"	""	"coincer"	""	""	"3"	"100"
"26814"	""	"coïncider"	""	""	"2"	"100"
"26815"	""	"col"	""	""	"2"	"100"
"26816"	""	"colère"	""	""	"3"	"100"
"26817"	""	"colis"	""	""	"2"	"100"
"26818"	""	"collaborer"	""	""	"2"	"100"
"26819"	""	"colle"	""	""	"2"	"100"
"26820"	""	"collectif"	"Adj"	""	"2"	"100"
"26821"	""	"collection"	""	""	"2"	"100"
"26822"	""	"collège"	""	""	"2"	"100"
"26823"	""	"collègue"	"N, masc"	""	"3"	"100"
"26824"	""	"coller"	""	""	"2"	"100"
"26825"	""	"collier"	""	""	"2"	"100"
"26826"	""	"colline"	""	""	"1"	"100"
"26827"	""	"collision"	""	""	"3"	"100"
"26828"	""	"colonie"	""	""	"3"	"100"
"26829"	""	"colonne"	""	""	"3"	"100"
"26830"	""	"combattre"	""	""	"2"	"100"
"26831"	""	"combien"	""	""	"3"	"100"
"26832"	""	"comestible"	""	""	"2"	"100"
"26833"	""	"commander"	""	""	"2"	"100"
"26834"	""	"comme"	""	""	"3"	"100"
"26835"	""	"commencer"	""	""	"2"	"100"
"26836"	""	"comment"	""	""	"3"	"100"
"26837"	""	"commenter"	""	""	"2"	"100"
"26838"	""	"commerce"	""	""	"2"	"100"
"26839"	""	"commettre"	""	""	"2"	"100"
"26840"	""	"commun"	""	""	"2"	"100"
"26841"	""	"commune"	""	""	"2"	"100"
"26842"	""	"communiquer"	""	""	"2"	"100"
"26843"	""	"compagnie"	""	""	"2"	"100"
"26844"	""	"compagnon"	""	""	"2"	"100"
"26845"	""	"comparer"	""	""	"2"	"100"
"26846"	""	"compenser"	""	""	"2"	"100"
"26847"	""	"compétence"	""	""	"2"	"100"
"26848"	""	"compétition"	""	""	"2"	"100"
"26849"	""	"complet"	"Adj"	""	"2"	"100"
"26850"	""	"complexe"	"N"	""	"2"	"100"
"26851"	""	"complexe"	"Adj"	""	"2"	"100"
"26852"	""	"compliment"	""	""	"2"	"100"
"26853"	""	"compliqué"	""	""	"2"	"100"
"26854"	""	"complot"	""	""	"2"	"100"
"26855"	"se "	"comporter"	""	""	"2"	"100"
"26856"	""	"composer"	""	""	"2"	"100"
"26857"	""	"comprendre"	""	""	"2"	"100"
"26858"	""	"comprimé"	""	""	"2"	"100"
"26859"	""	"compromis"	""	""	"2"	"100"
"26860"	""	"compte"	""	""	"2"	"100"
"26861"	""	"compter"	""	""	"2"	"100"
"26862"	""	"concentrer"	""	""	"2"	"100"
"26863"	""	"concept"	""	""	"2"	"100"
"26864"	""	"concerner"	""	""	"2"	"100"
"26865"	""	"concert"	""	""	"2"	"100"
"26866"	""	"concession"	""	""	"2"	"100"
"26867"	""	"concevoir"	""	""	"2"	"100"
"26868"	""	"conclure"	""	""	"2"	"100"
"26869"	""	"condamner"	""	""	"2"	"100"
"26870"	""	"condition"	""	""	"2"	"100"
"26871"	""	"conduire"	""	""	"2"	"100"
"26872"	""	"confiance"	""	""	"2"	"100"
"26873"	""	"confidence"	""	""	"2"	"100"
"26874"	""	"confier"	""	""	"2"	"100"
"26875"	""	"confirmer"	""	""	"2"	"100"
"26876"	""	"confiture"	""	""	"2"	"100"
"26877"	""	"conflit"	""	""	"2"	"100"
"26878"	""	"confondre"	""	""	"2"	"100"
"26879"	""	"confort"	""	""	"2"	"100"
"26880"	""	"confronter"	""	""	"2"	"100"
"26881"	""	"congé"	""	""	"2"	"100"
"26882"	""	"connaître"	""	""	"2"	"100"
"26883"	""	"conseil"	""	""	"2"	"100"
"26884"	""	"consentement"	""	""	"2"	"100"
"26885"	""	"conséquence"	""	""	"2"	"100"
"26886"	""	"conserver"	""	""	"2"	"100"
"26887"	""	"considérer"	""	""	"2"	"100"
"26888"	""	"consommer"	""	""	"2"	"100"
"26889"	""	"constant"	""	""	"2"	"100"
"26890"	""	"constater"	""	""	"2"	"100"
"26891"	""	"construire"	""	""	"2"	"100"
"26892"	""	"contact"	""	""	"2"	"100"
"26893"	""	"contenir"	""	""	"2"	"100"
"26894"	""	"content"	""	""	"2"	"100"
"26895"	""	"contester"	""	""	"2"	"100"
"26896"	""	"continent"	""	""	"1"	"100"
"26897"	""	"continuer"	""	""	"2"	"100"
"26898"	""	"contrainte"	""	""	"2"	"100"
"26899"	""	"contraire"	"N"	""	"2"	"100"
"26900"	""	"contraste"	""	""	"2"	"100"
"26901"	""	"contre"	"Prép"	""	"2"	"100"
"26902"	""	"contredire"	""	""	"2"	"100"
"26903"	""	"contribuer"	""	""	"2"	"100"
"26904"	""	"contrôler"	""	""	"2"	"100"
"26905"	""	"convaincre"	""	""	"2"	"100"
"26906"	""	"convenir"	""	""	"2"	"100"
"26907"	""	"conversation"	""	""	"2"	"100"
"26908"	""	"conviction"	""	""	"2"	"100"
"26909"	""	"coopérer"	""	""	"2"	"100"
"26910"	""	"copier"	""	""	"2"	"100"
"26911"	""	"coq"	""	""	"2"	"100"
"26912"	""	"coquillage"	""	""	"2"	"100"
"26913"	""	"coquille"	""	""	"2"	"100"
"26914"	""	"corbeau"	""	""	"2"	"100"
"26915"	""	"corbeille"	""	""	"2"	"100"
"26916"	""	"corde"	""	""	"2"	"100"
"26917"	""	"corne"	""	""	"2"	"100"
"26918"	""	"corps"	""	""	"1"	"100"
"26919"	""	"correct"	""	""	"2"	"100"
"26920"	""	"correspondre"	""	""	"2"	"100"
"26921"	""	"corriger"	""	""	"2"	"100"
"26922"	""	"costume"	""	""	"2"	"100"
"26923"	""	"côte"	""	"1"	"2"	"100"
"26924"	""	"côté"	""	""	"2"	"100"
"26925"	""	"coton"	""	""	"2"	"100"
"26926"	""	"cou"	""	""	"2"	"100"
"26927"	""	"coucher"	"V"	""	"2"	"100"
"26928"	""	"coude"	""	""	"2"	"100"
"26929"	""	"coudre"	""	""	"2"	"100"
"26930"	""	"couler"	""	""	"2"	"100"
"26931"	""	"couleur"	""	""	"2"	"100"
"26932"	""	"couloir"	""	""	"2"	"100"
"26933"	""	"coup"	""	""	"2"	"100"
"26934"	""	"coupable"	"Adj"	""	"2"	"100"
"26935"	""	"couper"	""	""	"2"	"100"
"26936"	""	"couple"	"N, masc"	""	"2"	"100"
"26937"	""	"cour"	""	""	"2"	"100"
"26938"	""	"courage"	""	""	"2"	"100"
"26939"	""	"courant"	"Adj"	"2"	"2"	"100"
"26940"	""	"courant"	"N"	""	"2"	"100"
"26941"	""	"courbe"	"N"	""	"2"	"100"
"26942"	""	"courir"	""	""	"2"	"100"
"26943"	""	"courrier"	""	""	"2"	"100"
"26944"	""	"cours"	""	"2"	"2"	"100"
"26945"	""	"court"	"Adj"	""	"2"	"100"
"26946"	""	"cousin"	""	"1"	"2"	"100"
"26947"	""	"coussin"	""	""	"2"	"100"
"26948"	""	"couteau"	""	""	"2"	"100"
"26949"	""	"coûter"	""	""	"2"	"100"
"26950"	""	"couvercle"	""	""	"2"	"100"
"26951"	""	"couvert"	"N"	""	"2"	"100"
"26952"	""	"couvrir"	""	""	"2"	"100"
"26953"	""	"crabe"	""	""	"2"	"100"
"26954"	""	"cracher"	""	""	"2"	"100"
"26955"	""	"craindre"	""	""	"2"	"100"
"26956"	""	"crâne"	"N"	""	"2"	"100"
"26957"	""	"crapaud"	""	""	"2"	"100"
"26958"	""	"craquer"	""	""	"2"	"100"
"26959"	""	"cravate"	""	""	"1"	"100"
"26960"	""	"crayon"	""	""	"2"	"100"
"26961"	""	"créativité"	""	""	"2"	"100"
"26962"	""	"crédit"	""	""	"2"	"100"
"26963"	""	"créer"	""	""	"2"	"100"
"26964"	""	"crème"	""	""	"2"	"100"
"26965"	""	"creuser"	""	""	"2"	"100"
"26966"	""	"creux"	"Adj"	""	"2"	"100"
"26967"	""	"crever"	""	""	"2"	"100"
"26968"	""	"crevette"	""	""	"2"	"100"
"26969"	""	"crier"	""	""	"2"	"100"
"26970"	""	"crime"	""	""	"1"	"100"
"26971"	""	"crise"	""	""	"2"	"100"
"26972"	""	"critiquer"	""	""	"2"	"100"
"26973"	""	"crocodile"	""	""	"2"	"100"
"26974"	""	"croire"	""	""	"2"	"100"
"26975"	""	"croiser"	""	""	"2"	"100"
"26976"	""	"croix"	""	""	"2"	"100"
"26977"	""	"crotte"	""	""	"2"	"100"
"26978"	""	"cru"	"Adj"	""	"2"	"100"
"26979"	""	"cruel"	""	""	"2"	"100"
"26980"	""	"cube"	""	""	"2"	"100"
"26981"	""	"cueillir"	""	""	"2"	"100"
"26982"	""	"cuillère"	""	""	"2"	"100"
"26983"	""	"cuir"	""	""	"2"	"100"
"26984"	""	"cuire"	""	""	"2"	"100"
"26985"	""	"cuisine"	""	""	"2"	"100"
"26986"	""	"cuisse"	""	""	"2"	"100"
"26987"	""	"cultiver"	""	""	"2"	"100"
"26988"	""	"curé"	""	""	"2"	"100"
"26989"	""	"curiosité"	""	""	"2"	"100"
"26990"	""	"cuvette"	""	""	"2"	"100"
"26991"	""	"cylindre"	""	""	"2"	"100"
"26992"	""	"d’abord"	""	""	"2"	"100"
"26993"	""	"dame"	""	""	"2"	"100"
"26994"	""	"danger"	""	""	"2"	"100"
"26995"	""	"dans"	""	""	"1"	"100"
"26996"	""	"danser"	""	""	"2"	"100"
"26997"	""	"date"	""	""	"2"	"100"
"26998"	""	"davantage"	""	""	"2"	"100"
"26999"	""	"de"	""	""	"2"	"100"
"27000"	""	"débarrasser"	""	""	"2"	"100"
"27001"	""	"débattre"	""	""	"2"	"100"
"27002"	""	"débit"	""	""	"2"	"100"
"27003"	""	"déboucher"	""	"1"	"2"	"100"
"27005"	""	"débrancher"	""	""	"2"	"100"
"27006"	"se "	"débrouiller"	""	""	"2"	"100"
"27007"	""	"début"	""	""	"2"	"100"
"27008"	""	"débuter"	""	""	"2"	"100"
"27009"	""	"décalage"	""	""	"2"	"100"
"27010"	""	"décembre"	""	""	"2"	"100"
"27011"	""	"décevoir"	""	""	"2"	"100"
"27012"	""	"décharger"	""	""	"2"	"100"
"27013"	""	"déchet"	""	""	"2"	"100"
"27014"	""	"déchirer"	""	""	"2"	"100"
"27015"	""	"décider"	""	""	"2"	"100"
"27016"	""	"déclarer"	""	""	"2"	"100"
"27017"	""	"décoller"	""	""	"2"	"100"
"27018"	""	"décontracté"	""	""	"2"	"100"
"27019"	""	"décorer"	""	""	"2"	"100"
"27020"	""	"découper"	""	""	"2"	"100"
"27021"	""	"décourager"	""	""	"2"	"100"
"27022"	""	"découvrir"	""	""	"2"	"100"
"27023"	""	"décrire"	""	""	"2"	"100"
"27024"	""	"dedans"	"Adv"	""	"2"	"100"
"27025"	""	"défaire"	""	""	"2"	"100"
"27026"	""	"défaite"	""	""	"2"	"100"
"27027"	""	"défaut"	""	""	"2"	"100"
"27028"	""	"défendre"	""	""	"2"	"100"
"27029"	""	"définir"	""	""	"2"	"100"
"27030"	""	"définitif"	""	""	"2"	"100"
"27031"	""	"déformer"	""	""	"2"	"100"
"27032"	""	"dégager"	""	""	"2"	"100"
"27033"	""	"dégât"	""	""	"2"	"100"
"27034"	""	"dégoûter"	""	""	"2"	"100"
"27035"	""	"degré"	""	""	"2"	"100"
"27036"	""	"dehors"	"Adv"	""	"2"	"100"
"27037"	""	"déjà"	""	""	"2"	"100"
"27038"	""	"déjeuner"	"V"	""	"2"	"100"
"27039"	""	"délai"	""	""	"2"	"100"
"27040"	""	"délicat"	""	""	"2"	"100"
"27041"	""	"délicieux"	""	""	"2"	"100"
"27042"	""	"délinquance"	""	""	"2"	"100"
"27043"	""	"délit"	""	""	"2"	"100"
"27044"	""	"délivrer"	""	""	"2"	"100"
"27045"	""	"demain"	""	""	"2"	"100"
"27046"	""	"demander"	""	""	"1"	"100"
"27047"	""	"démarche"	""	""	"2"	"100"
"27048"	""	"démarrer"	""	""	"2"	"100"
"27049"	""	"déménager"	""	""	"2"	"100"
"27050"	""	"demeure"	""	""	"2"	"100"
"27051"	""	"demeurer"	""	""	"2"	"100"
"27052"	""	"demi"	"Adj"	""	"2"	"100"
"27053"	""	"démission"	""	""	"2"	"100"
"27054"	""	"demi-tour"	""	""	"2"	"100"
"27055"	""	"démocratie"	""	""	"2"	"100"
"27056"	""	"demoiselle"	""	""	"2"	"100"
"27057"	""	"démolir"	""	""	"2"	"100"
"27058"	""	"démonter"	""	""	"2"	"100"
"27059"	""	"dénoncer"	""	""	"2"	"100"
"27060"	""	"dent"	""	"1"	"2"	"100"
"27061"	""	"dentifrice"	""	""	"1"	"100"
"27062"	""	"dentiste"	""	""	"2"	"100"
"27063"	""	"dépanner"	""	""	"2"	"100"
"27064"	""	"départ"	""	""	"2"	"100"
"27065"	""	"département"	""	""	"2"	"100"
"27066"	""	"dépasser"	""	""	"2"	"100"
"27067"	"se "	"dépêcher"	""	""	"2"	"100"
"27068"	""	"dépendre"	""	"1"	"2"	"100"
"27069"	""	"dépenser"	""	""	"2"	"100"
"27070"	""	"déplacer"	""	""	"2"	"100"
"27071"	""	"déplaire"	""	""	"2"	"100"
"27072"	""	"déplier"	""	""	"2"	"100"
"27073"	""	"déposer"	""	""	"2"	"100"
"27074"	""	"déprimer"	""	""	"2"	"100"
"27075"	""	"depuis"	""	""	"2"	"100"
"27076"	""	"député"	""	""	"2"	"100"
"27077"	""	"déranger"	""	""	"2"	"100"
"27078"	""	"dernier"	"Adj"	""	"2"	"100"
"27079"	""	"dérouler"	""	""	"2"	"100"
"27080"	""	"derrière"	"Prép"	""	"2"	"100"
"27081"	""	"dès"	""	""	"2"	"100"
"27082"	""	"désagréable"	""	""	"2"	"100"
"27083"	""	"désastre"	""	""	"2"	"100"
"27084"	""	"descendre"	""	""	"2"	"100"
"27085"	""	"désert"	"Adj"	""	"2"	"100"
"27086"	""	"désert"	"N"	""	"2"	"100"
"27087"	""	"désespérer"	""	""	"2"	"100"
"27088"	"se "	"déshabiller"	""	""	"2"	"100"
"27089"	""	"désigner"	""	""	"2"	"100"
"27090"	""	"désintéresser"	""	""	"2"	"100"
"27091"	""	"désirer"	""	""	"2"	"100"
"27092"	""	"désobéir"	""	""	"2"	"100"
"27093"	""	"désolé"	""	""	"2"	"100"
"27094"	""	"désordre"	""	""	"2"	"100"
"27095"	""	"désormais"	""	""	"2"	"100"
"27096"	""	"dessert"	""	""	"2"	"100"
"27097"	""	"dessin"	""	""	"2"	"100"
"27098"	""	"dessiner"	""	""	"2"	"100"
"27099"	""	"dessous"	"Adv"	""	"2"	"100"
"27100"	""	"dessus"	"Adv"	""	"2"	"100"
"27101"	""	"destination"	""	""	"2"	"100"
"27102"	""	"destiner"	""	""	"2"	"100"
"27103"	""	"détacher"	""	"1"	"2"	"100"
"27104"	""	"détail"	""	""	"2"	"100"
"27105"	"se "	"détendre"	""	""	"2"	"100"
"27106"	""	"déterminer"	""	""	"2"	"100"
"27107"	""	"détester"	""	""	"2"	"100"
"27108"	""	"détour"	""	""	"2"	"100"
"27109"	""	"détourner"	""	""	"2"	"100"
"27110"	""	"détruire"	""	""	"2"	"100"
"27111"	""	"dette"	""	""	"2"	"100"
"27112"	""	"deux"	""	""	"2"	"100"
"27113"	""	"devant"	"Prép"	""	"2"	"100"
"27114"	""	"dévaster"	""	""	"2"	"100"
"27115"	""	"développer"	""	""	"2"	"100"
"27116"	""	"devenir"	""	""	"2"	"100"
"27117"	""	"deviner"	""	""	"2"	"100"
"27118"	""	"devoir"	"N"	""	"2"	"100"
"27119"	""	"devoir"	"V"	""	"2"	"100"
"27120"	""	"dévorer"	""	""	"2"	"100"
"27121"	""	"diable"	""	""	"2"	"100"
"27122"	""	"diagnostic"	""	""	"2"	"100"
"27123"	""	"dialogue"	""	""	"2"	"100"
"27124"	""	"diamant"	""	""	"2"	"100"
"27125"	""	"dictature"	""	""	"2"	"100"
"27126"	""	"dictionnaire"	""	""	"2"	"100"
"27127"	""	"dieu"	""	""	"2"	"100"
"27128"	""	"différent"	""	""	"2"	"100"
"27129"	""	"difficile"	""	""	"2"	"100"
"27130"	""	"diffuser"	""	""	"2"	"100"
"27131"	""	"digérer"	""	""	"2"	"100"
"27132"	""	"digne"	""	""	"2"	"100"
"27133"	""	"dimanche"	""	""	"2"	"100"
"27134"	""	"dimension"	""	""	"2"	"100"
"27135"	""	"diminuer"	""	""	"2"	"100"
"27136"	""	"dîner"	"N"	""	"2"	"100"
"27137"	""	"dîner"	"V"	""	"2"	"100"
"27138"	""	"diplôme"	""	""	"2"	"100"
"27139"	""	"dire"	"V"	""	"2"	"100"
"27140"	""	"direct"	"Adj"	""	"2"	"100"
"27141"	""	"directeur"	"N"	""	"2"	"100"
"27142"	""	"diriger"	""	""	"2"	"100"
"27143"	""	"discipline"	""	""	"2"	"100"
"27144"	""	"discours"	""	""	"2"	"100"
"27145"	""	"discret"	""	""	"2"	"100"
"27146"	""	"discuter"	""	""	"2"	"100"
"27147"	""	"disparaître"	""	""	"2"	"100"
"27148"	""	"disponible"	""	""	"2"	"100"
"27149"	""	"disposer"	""	""	"2"	"100"
"27150"	""	"dispositif"	""	""	"2"	"100"
"27151"	"se "	"disputer"	""	""	"2"	"100"
"27152"	""	"disque"	""	""	"2"	"100"
"27153"	""	"distance"	""	""	"2"	"100"
"27154"	""	"distinguer"	""	""	"2"	"100"
"27155"	""	"distraire"	""	""	"2"	"100"
"27156"	""	"distribuer"	""	""	"2"	"100"
"27157"	""	"divers"	""	""	"2"	"100"
"27158"	""	"diversité"	""	""	"2"	"100"
"27159"	""	"divertir"	""	""	"2"	"100"
"27160"	""	"diviser"	""	""	"2"	"100"
"27161"	""	"divorcer"	""	""	"2"	"100"
"27162"	""	"dix"	""	""	"1"	"100"
"27163"	""	"dizaine"	""	""	"2"	"100"
"27164"	""	"do"	""	""	"2"	"100"
"27165"	""	"docteur"	""	""	"2"	"100"
"27166"	""	"document"	""	""	"2"	"100"
"27167"	""	"documentaire"	"N"	""	"2"	"100"
"27168"	""	"doigt"	""	""	"2"	"100"
"27169"	""	"domaine"	""	""	"2"	"100"
"27170"	""	"domestique"	"Adj"	""	"2"	"100"
"27171"	""	"domicile"	""	""	"2"	"100"
"27172"	""	"dominer"	""	""	"2"	"100"
"27173"	""	"dommage"	""	""	"2"	"100"
"27174"	""	"don"	""	""	"2"	"100"
"27175"	""	"donc"	""	""	"2"	"100"
"27176"	""	"donnée"	""	""	"2"	"100"
"27177"	""	"donner"	""	""	"2"	"100"
"27178"	""	"dont"	""	""	"2"	"100"
"27179"	""	"dorénavant"	""	""	"2"	"100"
"27180"	""	"dormir"	""	""	"2"	"100"
"27181"	""	"dos"	""	""	"2"	"100"
"27182"	""	"dossier"	""	""	"2"	"100"
"27183"	""	"douane"	""	""	"2"	"100"
"27184"	""	"double"	"Adj"	""	"2"	"100"
"27185"	""	"doubler"	""	""	"2"	"100"
"27186"	""	"douceur"	""	""	"2"	"100"
"27187"	""	"douche"	""	""	"2"	"100"
"27188"	""	"douleur"	""	""	"2"	"100"
"27189"	""	"douter"	""	""	"2"	"100"
"27190"	""	"douzaine"	""	""	"2"	"100"
"27191"	""	"douze"	""	""	"2"	"100"
"27192"	""	"drame"	""	""	"2"	"100"
"27193"	""	"drap"	""	""	"2"	"100"
"27194"	""	"drapeau"	""	""	"2"	"100"
"27195"	""	"dresser"	""	""	"2"	"100"
"27196"	""	"drogue"	""	""	"2"	"100"
"27197"	""	"droit"	"N"	""	"2"	"100"
"27198"	""	"droit"	"Adj"	"1"	"2"	"100"
"27199"	""	"droite"	""	"1"	"2"	"100"
"27200"	""	"droitier"	"N"	""	"2"	"100"
"27201"	""	"drôle"	"Adj"	""	"2"	"100"
"27202"	""	"de le [X]"	""	""	"2"	"100"
"27203"	""	"dur"	"Adj"	""	"2"	"100"
"27204"	""	"durant"	""	""	"2"	"100"
"27205"	""	"durer"	""	""	"2"	"100"
"27206"	""	"dynamique"	"Adj"	""	"2"	"100"
"27207"	""	"eau"	""	""	"2"	"100"
"27208"	""	"éblouir"	""	""	"2"	"100"
"27209"	""	"écart"	""	""	"2"	"100"
"27210"	""	"échanger"	""	""	"2"	"100"
"27211"	""	"échapper"	""	""	"2"	"100"
"27212"	""	"écharpe"	""	""	"2"	"100"
"27213"	""	"échec"	""	""	"2"	"100"
"27214"	""	"échelle"	""	""	"2"	"100"
"27215"	""	"écho"	""	""	"2"	"100"
"27216"	""	"éclabousser"	""	""	"2"	"100"
"27217"	""	"éclair"	""	"1"	"2"	"100"
"27218"	""	"éclaircir"	""	""	"2"	"100"
"27219"	""	"éclairer"	""	""	"2"	"100"
"27220"	""	"éclat"	""	""	"2"	"100"
"27221"	""	"éclater"	""	""	"2"	"100"
"27222"	""	"écœurer"	""	""	"2"	"100"
"27223"	""	"école"	""	""	"2"	"100"
"27224"	""	"écologie"	""	""	"2"	"100"
"27225"	""	"économie"	""	""	"2"	"100"
"27226"	""	"écorce"	""	""	"2"	"100"
"27227"	""	"écouter"	""	""	"2"	"100"
"27228"	""	"écran"	""	""	"2"	"100"
"27229"	""	"écraser"	""	""	"2"	"100"
"27230"	""	"écrire"	""	""	"2"	"100"
"27231"	""	"écrivain"	""	""	"2"	"100"
"27232"	"s’"	"écrouler"	""	""	"2"	"100"
"27233"	""	"écureuil"	""	""	"2"	"100"
"27234"	""	"éducation"	""	""	"2"	"100"
"27235"	""	"effacer"	""	""	"2"	"100"
"27236"	""	"effectivement"	""	""	"2"	"100"
"27237"	""	"effet"	""	""	"2"	"100"
"27238"	""	"efficacité"	""	""	"2"	"100"
"27239"	"s’"	"effondrer"	""	""	"2"	"100"
"27240"	""	"effort"	""	""	"2"	"100"
"27241"	""	"effrayer"	""	""	"2"	"100"
"27242"	""	"égal"	"Adj"	""	"2"	"100"
"27243"	""	"égarer"	""	""	"2"	"100"
"27244"	""	"église"	""	""	"2"	"100"
"27245"	""	"égoïsme"	""	""	"2"	"100"
"27246"	""	"égout"	""	""	"2"	"100"
"27247"	""	"Eh !"	""	""	"2"	"100"
"27248"	""	"élaborer"	""	""	"2"	"100"
"27249"	""	"élan"	""	"1"	"2"	"100"
"27250"	"s’"	"élancer"	""	""	"2"	"100"
"27251"	""	"élargir"	""	""	"2"	"100"
"27252"	""	"élastique"	"Adj"	""	"2"	"100"
"27253"	""	"élastique"	"N"	""	"2"	"100"
"27254"	""	"électricité"	""	""	"2"	"100"
"27255"	""	"électronique"	"Adj"	""	"2"	"100"
"27256"	""	"élégance"	""	""	"2"	"100"
"27257"	""	"élément"	""	""	"2"	"100"
"27258"	""	"élémentaire"	""	""	"2"	"100"
"27259"	""	"éléphant"	""	""	"2"	"100"
